user_id;movie_id;rating
195;2054;2
195;2064;4
195;2067;3
195;2075;3
195;2084;2
195;2088;2
195;2094;2
195;2100;1
195;2102;5
195;2105;3
195;2109;3
195;2110;2
195;2111;2
195;2112;3
195;2115;3
195;2124;3
195;2134;2
195;2135;3
195;2144;3
195;2182;4
195;2193;3
195;2202;3
195;2288;3
195;2291;2
195;2294;4
195;2302;3
195;2453;3
195;2502;3
195;2527;2
195;2528;3
195;2616;3
195;2617;3
195;2640;2
195;2657;3
195;2662;4
195;2722;1
195;2750;3
195;2779;3
195;2788;3
195;3019;4
195;3022;4
195;3035;5
195;3061;3
195;3062;4
195;3072;2
195;3076;3
195;3077;4
195;3088;5
195;3175;4
195;3526;1
195;3529;3
195;3543;3
195;3591;1
195;3763;3
195;3981;4
195;4025;2
196;5;4
196;261;4
196;265;5
196;454;4
196;809;2
196;916;3
196;1375;4
196;1959;4
196;2161;2
196;2762;5
196;2912;3
196;3072;2
196;3082;5
196;3115;4
196;3175;4
196;3484;3
196;3512;4
196;3536;5
196;3537;3
196;3591;4
196;3635;5
196;3681;3
196;3682;4
197;260;5
197;316;3
197;329;5
197;379;4
197;541;4
197;653;5
197;750;4
197;780;5
197;924;4
197;1374;4
197;1376;5
197;1391;4
197;1580;5
197;1702;5
197;1909;5
197;2021;5
197;2087;5
197;2094;5
197;2100;4
197;2105;5
197;2528;3
197;2640;4
197;2642;1
198;608;3,5
198;858;5
198;912;5
198;1089;2
198;1405;3
198;1900;2,5
198;2064;5
198;2108;5
198;2770;2,5
198;3176;1,5
198;3543;4,5
198;4886;4,5
198;4967;1,5
198;4973;4,5
198;5902;5
199;6;4,5
199;12;4
199;16;4
199;110;4,5
199;111;4
199;173;4
199;180;3,5
199;260;5
199;293;4,5
199;296;5
199;316;4
199;318;4,5
199;319;3,5
199;380;3,5
199;405;3,5
199;480;3,5
199;527;4,5
199;541;4
199;592;4
199;593;4,5
199;608;3,5
199;673;3,5
199;778;4
199;780;3,5
199;858;3
199;924;3,5
199;1213;3,5
199;1580;4
199;1584;3,5
199;1587;4
199;1682;4
199;1722;3
199;1882;3
199;2019;4
199;2021;4
199;2028;4
199;2288;5
199;2788;4,5
199;4011;4
199;4105;3,5
199;4553;3,5
199;4993;4
199;4995;4
199;5146;4
199;6283;4
199;8665;4
199;8810;2,5
199;8874;4
199;26554;4
199;26603;4
199;32825;4
199;33660;4
199;40732;3
199;46976;3,5
199;53000;3
199;69526;3,5
199;74948;3
200;2;3,5
200;110;3,5
200;145;4,5
200;170;4
200;185;2
200;293;4,5
200;296;4
200;364;3
200;377;3,5
200;454;4,5
200;455;3
200;480;3,5
200;500;4
200;527;4,5
200;586;3,5
200;593;4
200;595;1
200;597;4
200;648;3,5
200;780;2,5
200;1088;1
200;1092;4
200;1367;1,5
200;1380;2,5
200;1580;4
200;1584;2
200;1610;3,5
200;1619;2,5
200;1645;4,5
200;1682;5
200;1702;3
200;1954;4
200;2028;4,5
200;2321;4
200;2470;4,5
200;2605;4
200;2671;3
200;2687;1,5
200;2762;1,5
200;4025;3
200;4886;4
200;4995;4,5
200;6373;4
200;8665;4,5
200;8874;4,5
200;8961;3
200;8984;3
200;26686;3,5
200;31685;2,5
200;42015;3,5
200;45186;3
200;46976;4
201;6;5
201;104;3
201;110;5
201;150;5
201;153;4
201;165;4
201;235;1
201;260;5
201;293;5
201;296;5
201;316;4
201;318;5
201;377;4
201;380;4
201;480;5
201;494;3
201;527;4
201;592;4
201;593;4
201;608;4
201;648;4
201;780;4
201;832;4
201;1396;4
201;1653;4
201;1957;5
201;2115;5
201;2302;4
201;2687;4
201;2690;3
201;2762;2
201;3114;4
201;3526;4
201;4886;5
201;4993;5
201;8665;4
201;8810;4
201;8860;4
201;8870;4
201;8873;0,5
201;8874;4
201;8961;5
201;8970;4
202;296;4
202;318;5
202;329;4
202;1371;4
202;1587;4
202;1968;4
202;1997;5
202;2122;2
202;2124;3
202;3101;4
202;3766;4
202;4327;4
202;5055;5
202;5910;1
202;5927;4
203;318;5
203;541;4,5
203;750;4,5
203;858;5
203;913;4
203;922;4,5
203;934;2,5
203;1049;3,5
203;1245;4
203;2085;2
203;2116;5
203;4235;4
203;6016;4
204;16;4
204;112;2,5
204;923;4,5
204;1213;3
204;1370;2,5
204;1374;3,5
204;1682;4
204;2291;3
204;8838;3
205;110;3
205;260;3
205;480;4,5
205;593;3,5
205;745;1
205;858;4
205;919;3
205;2762;4
205;4993;4
205;5618;5
205;5971;4,5
205;7090;4
205;8961;4
205;30793;3,5
205;31685;3,5
205;31696;4,5
205;32031;3
205;40815;4,5
205;42011;2,5
205;45186;3,5
205;48385;2,5
205;98491;5
206;592;3
206;1375;3
206;1376;3
206;1587;3
206;1892;3
206;1957;4
206;1968;5
206;1994;3
206;2003;3
206;2005;3
206;2021;3
206;2033;3
206;2054;3
207;24;0,5
207;296;5
207;333;3
207;431;0,5
207;608;5
207;673;0,5
207;779;0,5
207;899;0,5
207;902;0,5
207;910;0,5
207;914;0,5
207;1367;0,5
207;1371;0,5
207;1405;2,5
207;1597;3,5
207;2058;0,5
207;2085;0,5
207;26564;0,5
208;16;4
208;296;4,5
208;924;3,5
208;1089;4
208;1213;5
208;2114;4
208;3484;3
208;7348;4
209;163;4
209;172;2
209;196;3
209;435;2
209;466;3
209;494;4
209;543;3
209;552;3
209;802;3
209;1278;2
209;1376;1
209;2657;2
210;16;2,5
210;364;3,5
210;435;3
210;524;4
210;539;3
210;608;2,5
210;628;4
210;1370;2,5
210;1394;2,5
210;1968;3,5
210;2115;2,5
210;2291;2,5
211;62;5
211;110;5
211;141;5
211;314;5
211;527;5
211;562;4
211;595;4
211;605;4
211;608;4
211;627;4
211;630;4
211;648;4
211;650;4
211;661;4
211;708;4
211;778;4
211;780;4
211;781;5
211;805;4
211;832;4
211;848;5
211;1073;5
211;1391;2
211;1580;3
211;1584;5
212;2;3
212;5;2,5
212;16;4
212;19;1,5
212;28;4
212;95;3,5
212;104;3
212;110;5
212;145;2,5
212;147;2
212;150;4
212;153;2,5
212;158;3
212;163;2,5
212;165;3
212;168;3
212;172;2
212;173;1,5
212;180;3,5
212;185;3
212;216;3
212;223;4
212;224;3
212;235;4
212;253;4
212;260;4
212;261;2,5
212;266;4
212;296;4
212;315;3
212;318;4,5
212;333;2
212;337;3,5
212;339;3,5
212;342;3,5
212;344;1
212;345;2,5
212;364;4,5
212;377;4
212;435;1,5
212;441;3,5
212;455;2,5
212;480;3
212;497;3
212;500;2,5
212;508;4
212;509;4
212;527;5
212;539;2,5
212;551;4
212;552;2,5
212;586;2,5
212;587;2,5
212;590;2
212;592;3
212;593;4
212;594;3
212;595;3,5
212;596;3
212;597;3,5
212;613;3
212;648;3
212;650;2
212;653;2,5
212;661;3
212;673;2,5
212;750;3,5
212;762;2,5
212;778;5
212;780;3
212;783;3,5
212;784;1,5
212;805;3,5
212;830;2
212;837;3,5
212;838;4
212;858;5
212;899;3
212;902;3,5
212;903;3
212;912;4,5
212;914;3
212;916;3,5
212;919;3,5
212;923;3,5
212;934;3
212;940;3
212;986;3
212;991;3
212;1059;3,5
212;1073;4
212;1088;3,5
212;1089;4
212;1090;3
212;1092;3
212;1103;4
212;1278;4
212;1282;4
212;1370;2,5
212;1377;2,5
212;1380;4
212;1391;3
212;1408;3,5
212;1411;4
212;1485;2
212;1573;3
212;1580;1,5
212;1584;2,5
212;1586;3
212;1597;2,5
212;1610;3,5
212;1619;3,5
212;1639;4
212;1644;2,5
212;1653;4,5
212;1682;4
212;1722;2,5
212;1777;3,5
212;1873;4
212;1884;4
212;1907;3,5
212;1918;2,5
212;1923;2
212;1927;2
212;1954;3
212;1955;2,5
212;1959;2,5
212;1968;4
212;2000;3,5
212;2003;2,5
212;2005;3
212;2006;4
212;2020;3,5
212;2023;2,5
212;2028;4
212;2054;2,5
212;2085;2,5
212;2087;4
212;2100;2
212;2105;3
212;2114;2,5
212;2115;3
212;2118;3,5
212;2133;2,5
212;2134;3
212;2144;3,5
212;2161;3
212;2193;2,5
212;2291;3,5
212;2294;2,5
212;2302;3
212;2321;4,5
212;2383;0,5
212;2428;2,5
212;2470;1
212;2501;3,5
212;2502;1,5
212;2539;3
212;2565;4
212;2605;3
212;2617;3
212;2640;3
212;2642;2
212;2657;3
212;2671;3
212;2687;4
212;2761;3,5
212;2762;3,5
212;3033;3
212;3034;3
212;3053;2
212;3072;2,5
212;3079;4
212;3082;3
212;3087;2
212;3101;2,5
212;3114;2,5
212;3175;2
212;3176;3,5
212;3179;4,5
212;3418;2,5
212;3526;2,5
212;4011;5
212;4025;3
212;4558;1
212;4816;2
212;4823;3
212;4886;4
212;4896;2,5
212;4973;3,5
212;4993;5
212;4995;4,5
212;5055;2,5
212;5481;2,5
212;5994;3,5
212;6947;3
212;7303;3
212;7451;3
212;7454;3
212;8665;4
212;8860;3
212;8873;4
212;8874;3,5
212;8961;3,5
212;8970;4
212;8984;3
212;26680;3,5
212;30707;3
212;30793;3,5
212;33660;3,5
212;39231;3,5
212;39435;3,5
212;40815;2,5
212;45186;3,5
212;46976;4
212;48385;1,5
212;56715;4
212;69526;2,5
213;2;3
213;13;2,5
213;15;3
213;19;2
213;24;2,5
213;89;3,5
213;95;2
213;104;2
213;110;2,5
213;141;2
213;150;1,5
213;153;4
213;158;3
213;165;3,5
213;168;3,5
213;170;3
213;172;2,5
213;173;2
213;185;3
213;196;2,5
213;204;2,5
213;216;1
213;239;1,5
213;253;2,5
213;260;5
213;293;3
213;316;4,5
213;339;2,5
213;344;1
213;364;2,5
213;377;4
213;379;3
213;380;2
213;435;1
213;455;1,5
213;480;5
213;494;4
213;500;2
213;539;2
213;541;2
213;552;4
213;586;2
213;587;2,5
213;590;1
213;592;3,5
213;593;2,5
213;594;2
213;595;3
213;596;2
213;597;3
213;608;2
213;616;1,5
213;648;3
213;653;4
213;661;1,5
213;673;2
213;709;2
213;780;5
213;783;2,5
213;786;4
213;788;1,5
213;802;1,5
213;805;2,5
213;832;4
213;837;3
213;919;2,5
213;986;2
213;1073;1,5
213;1088;3
213;1282;1
213;1359;1
213;1367;1,5
213;1370;3
213;1377;3
213;1391;1
213;1396;2,5
213;1485;1
213;1499;3
213;1552;4,5
213;1573;1
213;1580;4
213;1584;2
213;1586;2
213;1588;1,5
213;1597;3
213;1610;3,5
213;1644;2
213;1682;2,5
213;1687;4
213;1688;3
213;1702;3
213;1777;1
213;1779;2,5
213;1792;4
213;1831;2
213;1835;2
213;1882;4,5
213;1892;2,5
213;1894;3
213;1907;4
213;1911;2
213;1923;1
213;2000;2,5
213;2006;1,5
213;2018;1
213;2046;2,5
213;2054;3
213;2058;3,5
213;2059;2,5
213;2085;2,5
213;2087;2
213;2094;2,5
213;2100;2,5
213;2115;3,5
213;2140;2,5
213;2161;2
213;2193;2,5
213;2291;2,5
213;2294;2
213;2321;3
213;2322;3
213;2334;3,5
213;2428;3
213;2470;2,5
213;2528;2
213;2539;2,5
213;2605;3
213;2617;4
213;2671;2
213;2687;2
213;2722;2
213;2762;2,5
213;3034;2,5
213;3114;2,5
213;3175;3,5
213;3981;1,5
213;4025;2,5
213;4232;1
213;4823;2,5
213;4886;3,5
213;4896;4
213;4993;4,5
213;4995;1
213;5146;4,5
213;5247;2,5
213;5506;3
213;5528;1,5
213;5618;2,5
213;6264;1,5
213;6283;3,5
213;6373;1
213;6593;1,5
213;7451;2
213;7454;3,5
213;8665;2,5
213;8810;4
213;8860;4
213;8870;2,5
213;8961;4
213;30793;2,5
213;31685;2,5
213;31696;3,5
213;32031;3,5
213;40815;3,5
213;41569;2,5
213;44004;2,5
213;46976;2,5
213;47952;3
213;62394;2,5
213;69526;3
213;70282;3,5
213;78041;3
214;110;5
214;111;5
214;260;5
214;265;3
214;288;3
214;293;3
214;296;4
214;318;5
214;319;5
214;364;5
214;377;2
214;380;4
214;455;2
214;480;4
214;509;4
214;527;5
214;541;5
214;590;5
214;592;3
214;593;5
214;595;4
214;608;5
214;628;4
214;648;3
214;745;5
214;750;5
214;780;5
214;800;4
214;804;1
214;832;4
214;858;5
214;912;3
214;919;5
214;924;5
214;1089;5
214;1090;5
214;1092;4
214;1213;5
214;1380;5
214;1394;2
214;1580;5
214;1584;5
214;1610;5
214;1722;3
214;1954;5
214;1956;5
214;1957;3
214;1965;4
214;1997;5
214;2000;3
214;2020;5
214;2023;5
214;2028;5
214;2064;4
214;2094;4
214;2105;4
214;2115;5
214;2348;3
214;2501;5
214;2565;4
214;2640;3
214;2762;5
214;2984;5
214;2990;3
214;3072;3
214;3101;5
214;3176;5
214;3418;5
215;6;3
215;111;4
215;260;3
215;265;5
215;480;3
215;509;3
215;527;4
215;541;3
215;608;4
215;648;3
215;653;3
215;750;5
215;858;5
215;899;3
215;903;4
215;912;5
215;913;5
215;919;4
215;924;5
215;1073;3
215;1103;5
215;1391;3
215;1429;3
216;260;3,5
216;293;4
216;318;5
216;345;4
216;551;5
216;593;4
216;596;3,5
216;628;4
216;783;4
216;899;4
216;910;4
216;919;4,5
216;1282;4
216;1485;4
216;1639;4,5
216;1682;5
216;1777;3,5
216;1968;5
216;2006;4
216;2100;4,5
216;2321;4,5
216;2501;4,5
216;2502;5
216;2617;3,5
216;4326;4
216;4886;4,5
216;4993;5
216;6620;4
217;16;4
217;104;4,5
217;110;4
217;112;3
217;135;3,5
217;236;2,5
217;260;5
217;315;1
217;329;4
217;466;3,5
217;784;3,5
217;858;5
217;1278;2,5
217;1371;4,5
217;1373;3,5
217;1374;4,5
217;1375;3
217;1376;4
217;1610;5
217;1653;1,5
217;1923;5
217;2000;4
217;2028;4
217;2115;5
217;2371;4,5
217;2502;5
217;3635;4,5
218;2;2,5
218;223;4
218;260;4
218;318;4
218;508;3
218;541;4,5
218;593;4
218;750;5
218;919;3,5
218;1213;4
218;1584;3,5
218;1610;4
218;2762;3,5
218;3114;3,5
218;4973;4
218;5618;5
219;11;4
219;16;2
219;19;3
219;104;5
219;122;4
219;180;3
219;216;5
219;223;2
219;235;3
219;260;3
219;296;4
219;318;5
219;333;5
219;344;4
219;377;4
219;414;3
219;441;3
219;500;4
219;527;4
219;539;4
219;597;3
219;608;2
219;788;4
219;1073;4
219;1089;5
219;1093;3
219;1367;3
219;1394;5
219;1573;5
219;1580;4
219;1610;4
219;1641;3
219;1682;5
219;1777;3
219;1907;3
219;1923;4
219;2018;2
219;2502;5
219;2671;4
219;3536;4
219;4886;4,5
219;4993;0,5
219;8961;3,5
220;16;5
220;62;4
220;110;4
220;260;5
220;293;5
220;296;5
220;306;4
220;307;4
220;319;5
220;337;4
220;344;1
220;345;4
220;377;3
220;427;1
220;441;2
220;454;3
220;468;4
220;480;2
220;500;3
220;527;5
220;539;2
220;586;1
220;590;4
220;593;4
220;595;4
220;597;3
220;608;5
220;637;2
220;648;4
220;665;2
220;745;5
220;750;4
220;778;5
220;780;3
220;804;3
220;824;3
220;832;3
220;858;5
220;898;5
220;903;4
220;910;5
220;912;4
220;923;3
220;924;4
220;991;4
220;1059;4
220;1089;4
220;1090;5
220;1092;2
220;1213;5
220;1245;4
220;1380;2
220;1391;2
220;1411;4
220;1542;4
220;1554;1
220;1580;4
220;1610;4
220;1641;5
220;1643;4
220;1645;4
220;1680;4
220;1682;3
220;1694;4
220;1702;1
220;1844;4
220;1923;2
220;2003;2
220;2023;4
220;2054;1
220;2110;3
220;2111;4
220;2294;5
220;2436;5
220;2487;3
220;2617;1
220;2657;2
220;2671;4
220;2690;5
220;2762;5
220;2912;4
220;3053;4
220;3060;5
220;3082;3
220;3083;3
220;3127;3
220;3175;3
220;3176;4
220;3179;3
220;3418;4
220;3536;3
220;4011;4
220;4025;3
220;4973;5
221;16;3
221;112;3
221;163;2,5
221;172;2,5
221;173;2,5
221;315;1
221;466;2
221;832;3
221;1380;2,5
221;1485;4
221;2640;3,5
222;229;4
222;899;5
222;900;5
222;901;5
222;912;5
222;923;4
222;935;4
222;938;5
222;940;5
222;943;5
222;946;4
222;1936;5
222;1939;5
222;1941;5
222;1942;4
222;2087;1
222;2202;5
222;2565;5
222;2612;3
222;2927;4
222;3515;4
222;3536;5
222;3598;5
222;3716;3
223;5;4
223;6;4
223;62;4
223;81;3
223;102;3
223;113;2
223;141;3
223;260;5
223;494;5
223;608;5
223;613;5
223;628;4
223;640;3
223;648;3
223;653;2
223;662;3
223;780;3
223;786;5
223;788;3
223;802;4
223;805;4
223;832;5
223;1073;4
223;1359;2
224;2;4
224;6;5
224;16;5
224;21;4
224;28;5
224;55;4
224;85;4
224;95;3
224;100;4
224;103;4
224;110;5
224;149;5
224;150;5
224;153;4
224;154;4
224;158;5
224;162;5
224;165;4
224;173;4
224;175;5
224;193;4
224;213;5
224;223;5
224;232;4
224;233;5
224;235;5
224;242;4
224;247;4
224;249;4
224;253;4
224;260;4
224;265;4
224;288;5
224;296;5
224;299;4
224;302;4
224;306;4
224;307;4
224;314;4
224;329;4
224;334;3
224;335;4
224;337;4
224;339;4
224;344;4
224;348;5
224;380;4
224;427;3
224;435;3
224;452;4
224;468;4
224;494;4
224;553;5
224;608;5
224;627;4
224;628;4
224;640;3
224;671;4
224;698;3
224;1405;4
225;110;4
225;150;4
225;153;4
225;185;3
225;253;5
225;296;3
225;316;4
225;329;4
225;344;4
225;364;4
225;380;4
225;454;3
225;480;5
225;590;5
225;592;3
225;593;4
225;595;5
225;661;3
226;318;4
226;531;1,5
226;673;1,5
226;2294;2
226;4973;0,5
226;4995;4
226;37853;3,5
226;56156;1,5
227;2321;1
227;2334;5
228;260;5
228;380;2,5
228;480;5
228;1580;5
228;1682;3,5
228;2005;4,5
228;2115;5
228;2134;4
228;2193;5
228;3033;5
228;4993;4
228;8961;4
229;468;3,5
229;858;4
229;1283;4
229;1680;3,5
229;3396;4,5
230;223;3,5
230;293;5
230;318;4,5
230;593;4
230;608;4,5
230;778;4
230;1089;5
230;1682;5
230;1884;5
230;2291;4,5
230;2502;5
230;2762;3,5
230;4011;5
230;5902;4,5
230;6016;5
230;8873;3,5
230;8874;5
230;46976;5
230;56715;5
231;111;4
231;296;5
231;593;3
231;608;5
231;903;4
231;912;3
231;1089;4
231;1213;5
231;1834;4
231;2762;5
231;3515;4
232;11;4
232;62;5
232;95;4
232;100;5
232;102;2
232;105;4
232;110;5
232;111;5
232;141;3
232;150;4
232;153;4
232;164;5
232;216;4
232;224;5
232;235;5
232;252;4
232;253;5
232;260;5
232;261;5
232;265;5
232;275;1
232;296;5
232;314;5
232;316;4
232;329;4
232;345;5
232;377;4
232;379;4
232;381;3
232;405;3
232;421;2
232;441;2
232;454;5
232;466;3
232;468;4
232;473;1
232;475;5
232;480;5
232;500;4
232;502;1
232;505;3
232;509;4
232;521;5
232;527;4
232;531;5
232;539;5
232;551;4
232;552;3
232;580;4
232;587;4
232;590;5
232;592;5
232;593;5
232;594;5
232;595;4
232;596;5
232;597;2
232;599;2
232;608;5
232;653;4
232;707;5
232;750;4
232;778;5
232;780;3
232;788;3
232;801;4
232;838;5
232;848;2
232;858;5
232;888;4
232;898;5
232;902;4
232;903;3
232;905;5
232;909;1
232;910;2
232;911;4
232;912;4
232;913;4
232;919;4
232;923;5
232;924;1
232;926;4
232;936;4
232;940;5
232;943;5
232;944;4
232;946;3
232;948;2
232;949;2
232;951;4
232;954;5
232;955;4
232;961;5
232;984;5
232;1059;4
232;1073;3
232;1089;5
232;1090;5
232;1091;4
232;1092;4
232;1103;4
232;1162;4
232;1213;4
232;1245;5
232;1278;5
232;1282;5
232;1358;5
232;1370;4
232;1371;4
232;1373;4
232;1374;3
232;1375;5
232;1376;4
232;1377;4
232;1380;3
232;1391;3
232;1394;4
232;1396;4
232;1408;5
232;1411;5
232;1485;4
232;1541;4
232;1552;3
232;1580;5
232;1587;5
232;1597;5
232;1610;4
232;1682;3
232;1772;4
232;1885;4
232;1894;4
232;1918;3
232;1923;5
232;1939;5
232;1941;4
232;1942;4
232;1944;4
232;1955;3
232;1956;3
232;1957;5
232;1958;4
232;1959;4
232;1965;5
232;1968;5
232;2000;4
232;2006;4
232;2019;5
232;2020;5
232;2022;3
232;2023;4
232;2028;4
232;2046;5
232;2054;4
232;2059;4
232;2064;5
232;2067;1
232;2087;4
232;2088;4
232;2094;4
232;2099;5
232;2100;4
232;2102;5
232;2105;5
232;2108;4
232;2109;5
232;2110;5
232;2111;5
232;2112;5
232;2115;4
232;2116;4
232;2133;4
232;2140;5
232;2144;5
232;2161;4
232;2162;3
232;2193;5
232;2202;4
232;2259;4
232;2262;3
232;2288;5
232;2289;5
232;2291;4
232;2300;4
232;2321;5
232;2348;2
232;2362;1
232;2370;4
232;2371;2
232;2453;5
232;2463;3
232;2469;5
232;2470;5
232;2527;4
232;2528;4
232;2539;3
232;2605;4
232;2616;3
232;2617;4
232;2640;5
232;2642;3
232;2657;1
232;2662;4
232;2669;4
232;2671;4
232;2731;2
232;2750;5
232;2762;3
232;2779;4
232;2860;3
232;2899;4
232;2926;4
232;3019;4
232;3028;1
232;3035;4
232;3040;3
232;3062;4
232;3072;3
232;3074;4
232;3086;5
232;3087;4
232;3088;5
232;3090;5
232;3111;4
232;3134;5
232;3396;4
232;3418;2
232;3543;4
233;14;3
233;79;3
233;95;3
233;100;3
233;140;3
233;141;4
233;494;3
233;608;5
233;648;3
233;707;3
233;762;3
233;780;4
233;802;3
233;805;3
233;832;3
233;839;3
233;991;3
233;1049;3
233;1073;3
234;260;4,5
234;344;2,5
234;480;3,5
234;500;4
234;541;4
234;595;3,5
234;661;3,5
234;745;4
234;1073;4,5
234;1278;4
234;1580;4
234;1653;4
234;1994;3,5
234;2116;2,5
234;2135;2,5
234;2501;4
234;2616;4,5
234;2788;4
234;3088;4,5
234;4247;2
234;4886;3,5
234;4993;4,5
234;4995;5
234;8961;3
234;45928;4
234;46976;3
234;48385;3,5
235;5;4,5
235;6;4
235;11;3,5
235;62;4,5
235;110;2,5
235;141;3,5
235;161;4,5
235;222;4,5
235;225;4,5
235;236;4
235;237;5
235;261;3
235;296;4,5
235;318;5
235;339;3
235;342;3
235;345;3,5
235;377;4,5
235;380;4
235;500;4,5
235;527;2,5
235;539;3,5
235;552;3,5
235;587;4,5
235;590;4,5
235;592;4,5
235;593;3,5
235;597;3,5
235;608;4
235;628;5
235;648;5
235;708;4
235;780;1,5
235;802;4,5
235;805;4
235;832;4,5
235;919;5
235;1059;3,5
235;1073;4,5
235;1380;4
235;1610;4,5
235;1682;5
235;1777;4
235;1923;5
235;1968;4
235;2028;1
235;2058;4,5
235;2470;4
235;2605;3,5
235;2640;3
235;2671;4,5
235;2762;5
235;2770;4
235;3176;4,5
235;3418;4
235;4326;3,5
235;4464;4
235;4973;4,5
235;4975;3,5
235;4995;5
235;6187;5
235;8970;4,5
235;8981;4,5
236;6;3
236;111;4,5
236;260;3
236;273;2
236;296;3
236;364;3
236;431;4
236;480;3
236;500;2,5
236;527;3,5
236;541;4,5
236;590;3
236;593;4
236;599;4,5
236;750;5
236;780;2
236;841;4
236;898;3
236;899;4,5
236;903;5
236;909;4,5
236;910;5
236;912;4
236;913;4
236;922;4,5
236;923;4,5
236;924;5
236;926;4,5
236;928;4
236;931;3,5
236;936;5
236;942;4,5
236;943;4,5
236;946;5
236;951;4,5
236;954;4
236;955;5
236;1281;5
236;1809;4,5
236;1945;4,5
236;2000;0,5
236;2019;5
236;2021;2
236;2028;3
236;2115;3,5
236;2176;3,5
236;2200;4
236;2294;3,5
236;2539;2
236;2575;2,5
236;2731;4
236;3022;5
236;3089;4
236;3134;5
236;4993;2,5
236;5333;4
236;6643;5
236;7090;3,5
236;8012;4,5
236;8584;4,5
236;25952;4,5
237;110;1,5
237;153;2,5
237;198;4
237;260;4
237;296;4,5
237;316;2
237;318;4,5
237;329;2,5
237;344;2,5
237;345;4
237;364;3,5
237;380;2,5
237;590;1
237;592;3
237;593;4
237;595;3,5
237;608;5
237;780;2
237;1408;1
237;1777;3
237;2502;4,5
237;2657;3
238;318;3,5
238;480;3,5
238;527;3
238;593;3,5
238;1682;5
238;2028;4
238;4025;4
238;4973;4
238;27815;3
238;31685;4,5
239;5;3
239;11;4
239;65;2
239;88;2
239;104;4
239;135;4
239;141;4
239;153;3
239;157;4
239;180;4
239;203;4
239;216;4
239;223;4
239;232;4
239;248;4
239;252;4
239;289;5
239;327;4
239;339;4
239;378;4
239;380;4
239;387;4
239;429;5
239;433;4
239;435;3
239;476;4
239;489;2
239;497;5
239;500;4
239;532;3
239;539;3
239;542;1
239;543;5
239;551;4
239;587;4
239;673;4
239;688;2
239;708;5
239;762;3
239;830;3
239;837;5
239;892;4
239;910;4
239;934;4
239;1073;3
239;1091;3
239;1278;5
239;1380;5
239;1391;4
239;1394;4
239;1485;3
239;1580;4
239;1641;4
239;1680;5
239;1689;4
239;1713;3
239;1777;5
239;1894;4
239;1918;4
239;1923;4
239;1968;5
239;2000;4
239;2003;3
239;2088;3
239;2100;3
239;2108;4
239;2109;4
239;2111;3
239;2133;3
239;2134;4
239;2144;4
239;2463;4
239;2469;4
239;2470;3
239;2502;3
239;2539;4
239;2567;4
239;2587;3
239;2617;4
239;2640;4
239;2671;5
239;2690;4
239;2770;3
239;3033;5
239;3086;4
239;3114;5
239;3175;4
239;3591;4
240;16;3,5
240;21;3
240;111;5
240;141;3,5
240;150;4
240;165;3,5
240;236;4,5
240;261;4
240;296;3,5
240;318;4
240;348;4
240;377;3
240;380;1,5
240;480;3
240;500;4
240;508;4
240;527;4,5
240;592;3
240;593;4
240;595;3,5
240;597;3
240;608;5
240;648;3,5
240;708;4
240;898;4,5
240;905;4,5
240;913;4,5
240;919;5
240;923;4
240;924;4,5
240;927;3,5
240;936;4
240;947;4
240;951;4,5
240;954;3
240;955;4
240;965;4
240;1278;4
240;1358;3,5
240;1374;3
240;1391;4
240;1580;4
240;1643;4,5
240;1680;4,5
240;1719;4
240;1885;4,5
240;1923;4
240;2100;4
240;2321;4
240;2762;5
240;3114;4
240;3176;3,5
240;4011;4
240;4380;4,5
240;4886;4,5
240;4896;3,5
240;4973;4,5
240;4995;3,5
240;5618;4,5
240;5902;4
240;5991;4,5
240;6003;4
240;6593;4
240;6947;4
240;7090;5
240;7451;3,5
240;8665;4,5
240;8879;4,5
241;2;3
241;5;2
241;150;2
241;153;3
241;158;3
241;194;5
241;196;3
241;223;3
241;235;4
241;247;3
241;253;3
241;261;3
241;296;4
241;316;3
241;318;4
241;319;5
241;342;3
241;344;3
241;364;3
241;377;3
241;380;3
241;480;3
241;500;3
241;509;3
241;535;5
241;551;4
241;587;3
241;592;3
241;595;3
241;778;4
241;780;3
242;6;4
242;11;5
242;16;5
242;21;5
242;22;4
242;95;4
242;100;4
242;110;5
242;111;5
242;141;3
242;144;4
242;150;5
242;164;5
242;165;4
242;185;4
242;198;4
242;205;4
242;248;3
242;252;3
242;260;5
242;280;4
242;296;5
242;316;4
242;318;5
242;329;4
242;337;5
242;342;4
242;348;5
242;377;5
242;378;4
242;380;5
242;415;4
242;422;5
242;425;4
242;454;3
242;480;5
242;507;5
242;508;5
242;527;5
242;541;5
242;554;3
242;590;5
242;592;5
242;593;4
242;597;5
242;608;5
242;628;4
242;648;4
242;691;3
242;695;4
242;750;5
242;786;4
242;800;5
242;832;3
242;838;3
242;858;5
242;866;4
242;898;5
242;899;5
242;900;5
242;903;5
242;912;5
242;913;5
242;919;5
242;923;5
242;924;5
242;926;5
242;949;5
242;994;5
242;1088;5
242;1090;5
242;1103;5
242;1213;4
242;1282;5
242;1358;5
242;1370;4
242;1377;4
242;1391;4
242;1394;5
242;1396;5
242;1404;4
242;1480;4
242;1542;4
242;1552;4
242;1573;4
242;1580;5
242;1586;3
242;1597;4
242;1610;5
242;1639;4
242;1647;4
242;1653;5
242;1678;4
242;1694;4
242;1719;3
